,matchId,contestantId,playerId,matchName,shirtNumber,position,positionSide,formationPlace
6728,727zsfy4o39x7kqkmmp4o2lpm,2nxp7ufclxwbtaozvx5zj1zym,47cw7z4p92y3ioalree2uvf85,J. Valdés,20,Attacking Midfielder,Left/Centre,11
6729,727zsfy4o39x7kqkmmp4o2lpm,2nxp7ufclxwbtaozvx5zj1zym,45pb90gp1rl74bnvav530nasq,Romulo,32,Attacking Midfielder,Centre/Right,7
6730,727zsfy4o39x7kqkmmp4o2lpm,2nxp7ufclxwbtaozvx5zj1zym,didi62zdit4vtyfye0qxw7105,H. Suazo,26,Striker,Left/Centre,10
6731,727zsfy4o39x7kqkmmp4o2lpm,2nxp7ufclxwbtaozvx5zj1zym,e35lm9dtyk20pgja81zbvb3d,D. Pérez,30,Striker,Centre/Right,9
6732,727zsfy4o39x7kqkmmp4o2lpm,2nxp7ufclxwbtaozvx5zj1zym,dis4tagobey83gxdzp0tnc2xh,D. Achucarro,3,Substitute,,
6733,727zsfy4o39x7kqkmmp4o2lpm,2nxp7ufclxwbtaozvx5zj1zym,8w4oyuwlglsmei6yqqxrh4esp,F. Barrientos,28,Substitute,,
6734,727zsfy4o39x7kqkmmp4o2lpm,2nxp7ufclxwbtaozvx5zj1zym,1uoccfo2zmmgwopxo0c3cotsl,D. Llanos,34,Substitute,,
6735,727zsfy4o39x7kqkmmp4o2lpm,2nxp7ufclxwbtaozvx5zj1zym,9jv9rg9srbovkivx6y440v9m2,D. Monardes,22,Substitute,,
6736,727zsfy4o39x7kqkmmp4o2lpm,2nxp7ufclxwbtaozvx5zj1zym,eo18877sgl7v9pok8mr3y6l1,R. Olivares,13,Substitute,,
6737,727zsfy4o39x7kqkmmp4o2lpm,2nxp7ufclxwbtaozvx5zj1zym,dqavervezvshrj48bhuw0uzu1,R. Paredes,11,Substitute,,
6738,727zsfy4o39x7kqkmmp4o2lpm,2nxp7ufclxwbtaozvx5zj1zym,77bwgkpu6tylbyfvuwdzoek15,W. Ponce,25,Substitute,,
6739,72cjc9ptw5tb538qjy0fmylbe,cpqaizhc99tbsqm6h2cgampio,ba16wtzl7nbgtq9jl2it5suz9,G. Castellón,25,Goalkeeper,Centre,1
6740,72cjc9ptw5tb538qjy0fmylbe,cpqaizhc99tbsqm6h2cgampio,d1pyzg0b7m97u6ng10ka998lx,C. Cuevas,15,Defender,Left,3
6741,72cjc9ptw5tb538qjy0fmylbe,cpqaizhc99tbsqm6h2cgampio,dcfejgf51n1fxxds752s9koa1,I. Tapia,3,Defender,Left/Centre,6
6742,72cjc9ptw5tb538qjy0fmylbe,cpqaizhc99tbsqm6h2cgampio,8ergr8nv2ljechtzrtcv6d0b9,N. Ramírez,5,Defender,Centre/Right,5
6743,72cjc9ptw5tb538qjy0fmylbe,cpqaizhc99tbsqm6h2cgampio,brygiblt5qpvwqyxp8plebc9h,J. Córdova,11,Defender,Right,2
6744,72cjc9ptw5tb538qjy0fmylbe,cpqaizhc99tbsqm6h2cgampio,bgt4tm3lqv82d5dq1fc1rrrv9,S. Martínez,21,Defensive Midfielder,Left/Centre,4
6745,72cjc9ptw5tb538qjy0fmylbe,cpqaizhc99tbsqm6h2cgampio,72s5nyjuxb6ydlq4kdybz3get,C. Sepúlveda,6,Defensive Midfielder,Centre/Right,8
6746,72cjc9ptw5tb538qjy0fmylbe,cpqaizhc99tbsqm6h2cgampio,748h26tk6u48g3iwpcwjsbe8l,C. Martínez,23,Attacking Midfielder,Left,11
6747,72cjc9ptw5tb538qjy0fmylbe,cpqaizhc99tbsqm6h2cgampio,6wx6czdlmupvciks7dg10e1ud,J. Verdugo,18,Attacking Midfielder,Centre,10
6748,72cjc9ptw5tb538qjy0fmylbe,cpqaizhc99tbsqm6h2cgampio,6eqxtayx7vsjujc8viicz987p,C. Valenzuela,8,Attacking Midfielder,Right,7
6749,72cjc9ptw5tb538qjy0fmylbe,cpqaizhc99tbsqm6h2cgampio,2mv48xbwjnyqclrsgn2oedtjp,J. Sánchez,9,Striker,Centre,9
6750,72cjc9ptw5tb538qjy0fmylbe,cpqaizhc99tbsqm6h2cgampio,18ajcxwux2fx6dt7kzs6ehm95,J. Altamirano,14,Substitute,,
6751,72cjc9ptw5tb538qjy0fmylbe,cpqaizhc99tbsqm6h2cgampio,6ovbzzxyqz4b17scxmkisnvth,J. Escobar,7,Substitute,,
6752,72cjc9ptw5tb538qjy0fmylbe,cpqaizhc99tbsqm6h2cgampio,efjep87i249016u2gusljv8ph,B. Gazzolo,13,Substitute,,
6753,72cjc9ptw5tb538qjy0fmylbe,cpqaizhc99tbsqm6h2cgampio,32g0zywt8s050noms9nhrsa21,D. Ovando,24,Substitute,,
6754,72cjc9ptw5tb538qjy0fmylbe,cpqaizhc99tbsqm6h2cgampio,27mefql6p5otjduigrc51zwlx,D. Oyarzún,20,Substitute,,
6755,72cjc9ptw5tb538qjy0fmylbe,cpqaizhc99tbsqm6h2cgampio,9l8hpz13d78bw7b77iclsnahh,I. Poblete,16,Substitute,,
6756,72cjc9ptw5tb538qjy0fmylbe,cpqaizhc99tbsqm6h2cgampio,18b0lbzeccm6jefc63gy7hx49,Y. Urra,1,Substitute,,
6757,72cjc9ptw5tb538qjy0fmylbe,7gkwmrw0cjz0m168ouw00z4gy,8rgy29sd9okehwq8bzyb3v0t1,M. Dituro,1,Goalkeeper,Centre,1
6758,72cjc9ptw5tb538qjy0fmylbe,7gkwmrw0cjz0m168ouw00z4gy,801dgxrhpyvz8l63g05cnwmi1,R. Rebolledo,21,Defender,Left,3
6759,72cjc9ptw5tb538qjy0fmylbe,7gkwmrw0cjz0m168ouw00z4gy,5hjsl94zct7s9kakzo0avb845,V. Huerta,5,Defender,Left/Centre,6
6760,72cjc9ptw5tb538qjy0fmylbe,7gkwmrw0cjz0m168ouw00z4gy,eqdo9vp6b1wkfvfz4zfj6iml1,G. Lanaro,2,Defender,Centre/Right,5
6761,72cjc9ptw5tb538qjy0fmylbe,7gkwmrw0cjz0m168ouw00z4gy,46zgunubdbe82ow2md0xf6o2y,M. Nuñez,26,Defender,Right,2
6762,72cjc9ptw5tb538qjy0fmylbe,7gkwmrw0cjz0m168ouw00z4gy,3k8wr5chjtaakdyyftcqpak0l,L. Aued,11,Midfielder,Left/Centre,8
6763,72cjc9ptw5tb538qjy0fmylbe,7gkwmrw0cjz0m168ouw00z4gy,6gxaissxsaf19icbrv0na8b8p,I. Saavedra,8,Midfielder,Centre,4
6764,72cjc9ptw5tb538qjy0fmylbe,7gkwmrw0cjz0m168ouw00z4gy,avzd8n4n9x655hu62cspydot1,C. Pinares,14,Midfielder,Centre/Right,7
6765,72cjc9ptw5tb538qjy0fmylbe,7gkwmrw0cjz0m168ouw00z4gy,d3swiv7qjcdrnf2i6y5egz6qd,E. Puch,10,Striker,Left/Centre,11
6766,72cjc9ptw5tb538qjy0fmylbe,7gkwmrw0cjz0m168ouw00z4gy,7qinj1hp24xlzrp40lji1r3rp,F. Zampedri,9,Striker,Centre,9
6767,72cjc9ptw5tb538qjy0fmylbe,7gkwmrw0cjz0m168ouw00z4gy,4zi6eeqn2stbyebxwfwqhozx1,J. Fuenzalida,19,Striker,Centre/Right,10
6768,72cjc9ptw5tb538qjy0fmylbe,7gkwmrw0cjz0m168ouw00z4gy,7swl6vdfvr4somv33kiobm51,D. Buonanotte,18,Substitute,,
6769,72cjc9ptw5tb538qjy0fmylbe,7gkwmrw0cjz0m168ouw00z4gy,edrl7m5r17vghnnbull4qlnmd,G. Lezcano,15,Substitute,,
6770,72cjc9ptw5tb538qjy0fmylbe,7gkwmrw0cjz0m168ouw00z4gy,39qv8yz0yfoa7sqxard74b90q,C. Munder,16,Substitute,,
6771,72cjc9ptw5tb538qjy0fmylbe,7gkwmrw0cjz0m168ouw00z4gy,8o23k2p1zuzvlep1qf3ccwvai,C. Salomon,4,Substitute,,
6772,72cjc9ptw5tb538qjy0fmylbe,7gkwmrw0cjz0m168ouw00z4gy,5ahs8dv35spaj4vinpm3md2p5,M. Suárez,12,Substitute,,
6773,72cjc9ptw5tb538qjy0fmylbe,7gkwmrw0cjz0m168ouw00z4gy,e6puu4lhwxpnfw1jpffi4cewa,G. Tapia,20,Substitute,,
6774,72cjc9ptw5tb538qjy0fmylbe,7gkwmrw0cjz0m168ouw00z4gy,bhu3hiq2ln2cso48ndqe17bvt,D. Valencia,30,Substitute,,
6775,e9etk1zchj8zhlgnbaefvcrqi,bw2py3aiws1rq61pokete3kv2,8poy0shq17ruyrbk64uolzqad,G. Orellana,25,Goalkeeper,Centre,1
6776,e9etk1zchj8zhlgnbaefvcrqi,bw2py3aiws1rq61pokete3kv2,1e994q9isbbc23tfb8riizm51,R. Osorio,20,Defender,Left,3
6777,e9etk1zchj8zhlgnbaefvcrqi,bw2py3aiws1rq61pokete3kv2,291if1ztyi29pataofxj3xqs5,N. Berardo,3,Defender,Left/Centre,6
6778,e9etk1zchj8zhlgnbaefvcrqi,bw2py3aiws1rq61pokete3kv2,9wpf27hnzrqdazy0rcc27nit,F. Pereyra,29,Defender,Centre/Right,5
6779,e9etk1zchj8zhlgnbaefvcrqi,bw2py3aiws1rq61pokete3kv2,2lr1p7kr13savfywqyc6wkm39,V. González,23,Defender,Right,2
6780,e9etk1zchj8zhlgnbaefvcrqi,bw2py3aiws1rq61pokete3kv2,dlpqopo1lkrnhuqyx02kyq385,A. Montero,9,Midfielder,Left,11
6781,e9etk1zchj8zhlgnbaefvcrqi,bw2py3aiws1rq61pokete3kv2,dr81f6m9bezk9ow5ddisqy191,F. Manríquez,21,Midfielder,Left/Centre,8
6782,e9etk1zchj8zhlgnbaefvcrqi,bw2py3aiws1rq61pokete3kv2,ct4ja8dfwbk7f729uhbgw4ktm,J. Abdala,24,Midfielder,Centre/Right,4
6783,e9etk1zchj8zhlgnbaefvcrqi,bw2py3aiws1rq61pokete3kv2,dt86y76v2vnu1r5u10sv1rlxx,J. Salas,22,Midfielder,Right,7
6784,e9etk1zchj8zhlgnbaefvcrqi,bw2py3aiws1rq61pokete3kv2,c832vblhgabxypcw32zgzgs0l,D. Vallejos,11,Striker,Left/Centre,9
6785,e9etk1zchj8zhlgnbaefvcrqi,bw2py3aiws1rq61pokete3kv2,6aiecfxg2e102e6vg8vfaf8x5,M. Pinto,14,Striker,Centre/Right,10
6786,e9etk1zchj8zhlgnbaefvcrqi,bw2py3aiws1rq61pokete3kv2,b3gzwpdhc43oz9u4ihkqgug2d,J. Abrigo,10,Substitute,,
6787,e9etk1zchj8zhlgnbaefvcrqi,bw2py3aiws1rq61pokete3kv2,61i2gjx5prb951skhn9po6a51,J. Espinoza,27,Substitute,,
6788,e9etk1zchj8zhlgnbaefvcrqi,bw2py3aiws1rq61pokete3kv2,d1n8c12yrs5e63pu68y63cp1x,L. Figueroa,7,Substitute,,
6789,e9etk1zchj8zhlgnbaefvcrqi,bw2py3aiws1rq61pokete3kv2,1t4oikyv7gf8swvxr7gt54iqx,J. Gática,6,Substitute,,
6790,e9etk1zchj8zhlgnbaefvcrqi,bw2py3aiws1rq61pokete3kv2,9moyfvvmmqifxzadeqg28js2d,D. Retamal,12,Substitute,,
6791,e9etk1zchj8zhlgnbaefvcrqi,bw2py3aiws1rq61pokete3kv2,7ul3gp7j4a97q5akh4iqtvofe,C. Salas,18,Substitute,,
6792,e9etk1zchj8zhlgnbaefvcrqi,bw2py3aiws1rq61pokete3kv2,5d091mvoeifitbjz7cq0bgwa2,D. Vergara,30,Substitute,,
6793,e9etk1zchj8zhlgnbaefvcrqi,4wb893al733feakm9teqqqnlg,c3p7hlz4zb6pqm3wgtk5jleqd,S. Perez,25,Goalkeeper,Centre,1
6794,e9etk1zchj8zhlgnbaefvcrqi,4wb893al733feakm9teqqqnlg,2knmaxmdj593azj6y8jf7c7o5,F. Saavedra,24,Defender,Left,3
6795,e9etk1zchj8zhlgnbaefvcrqi,4wb893al733feakm9teqqqnlg,r08krgj1120soe0mectwfd91,R. Caroca,5,Defender,Left/Centre,6
6796,e9etk1zchj8zhlgnbaefvcrqi,4wb893al733feakm9teqqqnlg,17qf5ikex0q4ytrw7pk22tal1,A. Contreras,30,Defender,Centre/Right,5
6797,e9etk1zchj8zhlgnbaefvcrqi,4wb893al733feakm9teqqqnlg,c3hppkqrb6qixh7jnmzr61lg5,M. Blázquez,3,Defender,Right,2
6798,e9etk1zchj8zhlgnbaefvcrqi,4wb893al733feakm9teqqqnlg,aa4o1wvjk05ta7wmox9b6kzfu,F. Ramos,22,Defensive Midfielder,Left,11
6799,e9etk1zchj8zhlgnbaefvcrqi,4wb893al733feakm9teqqqnlg,60a2pk7zaclwwq7n9qchurxlh,D. Orellana,20,Defensive Midfielder,Centre,4
6800,e9etk1zchj8zhlgnbaefvcrqi,4wb893al733feakm9teqqqnlg,c8kksze0li7ndudwsxusykamt,S. Zúñiga,21,Defensive Midfielder,Right,7
6801,e9etk1zchj8zhlgnbaefvcrqi,4wb893al733feakm9teqqqnlg,bofwmh4pccbdtb66ci9nat87p,G. Lorenzetti,9,Attacking Midfielder,Centre,8
6802,e9etk1zchj8zhlgnbaefvcrqi,4wb893al733feakm9teqqqnlg,4amvjmzixl30pg91ep6b9xhx,A. Ramos,11,Striker,Left/Centre,10
6803,e9etk1zchj8zhlgnbaefvcrqi,4wb893al733feakm9teqqqnlg,34x6eabrx5t9one9q6ifwtyp5,C. Huanca,28,Striker,Centre/Right,9
6804,e9etk1zchj8zhlgnbaefvcrqi,4wb893al733feakm9teqqqnlg,c1w8b6hy98azzdz48pw8uago9,R. Blanco,19,Substitute,,
6805,e9etk1zchj8zhlgnbaefvcrqi,4wb893al733feakm9teqqqnlg,25rd11q4pdl1dewh24ghnzl61,J. Bórquez,12,Substitute,,
6806,e9etk1zchj8zhlgnbaefvcrqi,4wb893al733feakm9teqqqnlg,deif1zcm3cu6fw7yqogo2eevp,M. Donoso,15,Substitute,,
6807,e9etk1zchj8zhlgnbaefvcrqi,4wb893al733feakm9teqqqnlg,82u8tt9aazfveho8oxtqdnvmd,D. Fernández,31,Substitute,,
6808,e9etk1zchj8zhlgnbaefvcrqi,4wb893al733feakm9teqqqnlg,18nk3jxjo37tdkbqkk3g6ges5,J. Hernández,23,Substitute,,
6809,e9etk1zchj8zhlgnbaefvcrqi,4wb893al733feakm9teqqqnlg,gr9yavamkh4wlc9tk0x4355h,H. Salinas,18,Substitute,,
6810,e9etk1zchj8zhlgnbaefvcrqi,4wb893al733feakm9teqqqnlg,1q7x49gtgmpqcgweaynab0vyt,F. Schultz,14,Substitute,,
6811,8hx5l7hccjkosotqxz7tfan10,ehsvy9m92bp6ktgoy6pwv8rdm,5a1jlrtl6pezuwkzcm40ab179,B. Cortés,1,Goalkeeper,Centre,1
